-1.043907356262207031e+01,-4.610744476318359375e+00,1.014866760253906250e+03
-1.108284473419189453e+01,-4.487045288085937500e+00,1.014558227539062500e+03
-1.145454406738281250e+01,-4.744754791259765625e+00,1.014238830566406250e+03
-1.157322311401367188e+01,-5.156224727630615234e+00,1.013889587402343750e+03
-1.175682735443115234e+01,-5.727378368377685547e+00,1.013507202148437500e+03
-1.215901947021484375e+01,-6.658005237579345703e+00,1.013071411132812500e+03
-1.246523284912109375e+01,-7.800363540649414062e+00,1.012549743652343750e+03
-1.212186336517333984e+01,-8.570731163024902344e+00,1.011942321777343750e+03
-1.091811084747314453e+01,-8.538816452026367188e+00,1.011301147460937500e+03
-9.188899040222167969e+00,-7.915386676788330078e+00,1.010690490722656250e+03
-7.494639396667480469e+00,-7.326447010040283203e+00,1.010133483886718750e+03
-6.174046993255615234e+00,-7.196378231048583984e+00,1.009603088378906250e+03
-5.225067138671875000e+00,-7.456021785736083984e+00,1.009058959960937500e+03
-4.554130554199218750e+00,-7.768929958343505859e+00,1.008483215332031250e+03
-4.176402091979980469e+00,-7.888804435729980469e+00,1.007885314941406250e+03
-4.165148258209228516e+00,-7.786581993103027344e+00,1.007284667968750000e+03
-4.513890266418457031e+00,-7.510833740234375000e+00,1.006695678710937500e+03
-5.085248470306396484e+00,-7.096743583679199219e+00,1.006130859375000000e+03
-5.762970447540283203e+00,-6.590070724487304688e+00,1.005599609375000000e+03
-6.481797695159912109e+00,-6.047696113586425781e+00,1.005107666015625000e+03
-7.192242145538330078e+00,-5.461496829986572266e+00,1.004655761718750000e+03
-7.776505947113037109e+00,-4.732111454010009766e+00,1.004250976562500000e+03
-8.106751441955566406e+00,-3.808323860168457031e+00,1.003909790039062500e+03
-8.149161338806152344e+00,-2.792058706283569336e+00,1.003647705078125000e+03
-7.996386528015136719e+00,-1.890124320983886719e+00,1.003465393066406250e+03
-7.764713287353515625e+00,-1.272461533546447754e+00,1.003345458984375000e+03
-7.496399879455566406e+00,-9.350640773773193359e-01,1.003260986328125000e+03
-7.163630962371826172e+00,-7.592597603797912598e-01,1.003194580078125000e+03
-6.704163551330566406e+00,-6.652786135673522949e-01,1.003137939453125000e+03
-6.106806755065917969e+00,-6.722267866134643555e-01,1.003086303710937500e+03
-5.421856880187988281e+00,-8.670061826705932617e-01,1.003028076171875000e+03
-4.724302291870117188e+00,-1.311853289604187012e+00,1.002944030761718750e+03
-4.108970165252685547e+00,-1.985473394393920898e+00,1.002811950683593750e+03
-3.665208339691162109e+00,-2.790543794631958008e+00,1.002615661621093750e+03
-3.478530883789062500e+00,-3.584762334823608398e+00,1.002348693847656250e+03
-3.542065143585205078e+00,-4.231205463409423828e+00,1.002018371582031250e+03
-3.784056663513183594e+00,-4.624311447143554688e+00,1.001641174316406250e+03
-4.117528915405273438e+00,-4.729466438293457031e+00,1.001242431640625000e+03
-4.496483802795410156e+00,-4.624035835266113281e+00,1.000844909667968750e+03
