-9.223246574401855469e+00,-7.302432060241699219e+00,1.015353210449218750e+03
-1.013554096221923828e+01,-6.767640113830566406e+00,1.014860046386718750e+03
-1.072431564331054688e+01,-6.075278759002685547e+00,1.014406127929687500e+03
-1.101488685607910156e+01,-5.399690151214599609e+00,1.014003906250000000e+03
-1.141544914245605469e+01,-5.253123283386230469e+00,1.013639953613281250e+03
-1.211827373504638672e+01,-6.050648689270019531e+00,1.013253479003906250e+03
-1.276419353485107422e+01,-7.517426967620849609e+00,1.012769836425781250e+03
-1.267992305755615234e+01,-8.771414756774902344e+00,1.012165344238281250e+03
-1.152969169616699219e+01,-9.085866928100585938e+00,1.011492004394531250e+03
-9.584854125976562500e+00,-8.487184524536132812e+00,1.010833312988281250e+03
-7.382373809814453125e+00,-7.533706188201904297e+00,1.010239990234375000e+03
-5.279660224914550781e+00,-6.719344615936279297e+00,1.009715148925781250e+03
-3.354965925216674805e+00,-6.177591323852539062e+00,1.009236694335937500e+03
-1.616490125656127930e+00,-5.760135173797607422e+00,1.008787292480468750e+03
-1.377939581871032715e-01,-5.307678222656250000e+00,1.008366516113281250e+03
9.496026635169982910e-01,-4.805141448974609375e+00,1.007980895996093750e+03
1.564227342605590820e+00,-4.339071750640869141e+00,1.007632385253906250e+03
1.790190935134887695e+00,-4.010738849639892578e+00,1.007314331054687500e+03
1.766629576683044434e+00,-3.886270523071289062e+00,1.007012939453125000e+03
1.623382568359375000e+00,-3.970267295837402344e+00,1.006710937500000000e+03
1.429187655448913574e+00,-4.209352493286132812e+00,1.006393310546875000e+03
1.213421463966369629e+00,-4.495931625366210938e+00,1.006050659179687500e+03
1.016426324844360352e+00,-4.680262088775634766e+00,1.005684570312500000e+03
8.842861652374267578e-01,-4.575970172882080078e+00,1.005309265136718750e+03
8.584187626838684082e-01,-3.998574972152709961e+00,1.004956237792968750e+03
9.779982566833496094e-01,-2.848885297775268555e+00,1.004669860839843750e+03
1.285713076591491699e+00,-1.145756125450134277e+00,1.004498596191406250e+03
1.774242401123046875e+00,9.253478050231933594e-01,1.004484985351562500e+03
2.407978773117065430e+00,3.030880451202392578e+00,1.004648559570312500e+03
3.136684894561767578e+00,4.802313327789306641e+00,1.004978271484375000e+03
3.921798706054687500e+00,5.952996253967285156e+00,1.005433410644531250e+03
4.770981788635253906e+00,6.339204311370849609e+00,1.005955139160156250e+03
5.744956016540527344e+00,5.932801246643066406e+00,1.006477783203125000e+03
6.964594364166259766e+00,4.795029163360595703e+00,1.006936340332031250e+03
8.517931938171386719e+00,3.099760770797729492e+00,1.007273803710937500e+03
1.035754776000976562e+01,1.168034672737121582e+00,1.007452819824218750e+03
1.227681446075439453e+01,-5.561686754226684570e-01,1.007469116210937500e+03
1.404520320892333984e+01,-1.579147338867187500e+00,1.007359497070312500e+03
1.552089023590087891e+01,-1.473534226417541504e+00,1.007203247070312500e+03
1.661455726623535156e+01,-1.325505077838897705e-01,1.007110595703125000e+03
1.719583129882812500e+01,1.988609194755554199e+00,1.007180786132812500e+03
1.712244224548339844e+01,4.070276737213134766e+00,1.007448608398437500e+03
1.635058784484863281e+01,5.444007873535156250e+00,1.007874694824218750e+03
1.502635765075683594e+01,5.934004783630371094e+00,1.008379394531250000e+03
1.341708469390869141e+01,5.794862747192382812e+00,1.008892089843750000e+03
1.175127983093261719e+01,5.401658058166503906e+00,1.009375610351562500e+03
1.015503978729248047e+01,5.028597354888916016e+00,1.009823120117187500e+03
8.681334495544433594e+00,4.781147480010986328e+00,1.010244506835937500e+03
7.359127044677734375e+00,4.599630355834960938e+00,1.010651245117187500e+03
6.184211730957031250e+00,4.354451179504394531e+00,1.011043029785156250e+03
5.144097328186035156e+00,3.941649436950683594e+00,1.011408874511718750e+03
4.205859661102294922e+00,3.338416337966918945e+00,1.011730285644531250e+03
3.333757877349853516e+00,2.641622304916381836e+00,1.011992126464843750e+03
2.485061407089233398e+00,1.962293624877929688e+00,1.012192687988281250e+03
1.607985377311706543e+00,1.378670215606689453e+00,1.012336242675781250e+03
6.573388576507568359e-01,9.449028968811035156e-01,1.012434875488281250e+03
-3.764806389808654785e-01,6.854233741760253906e-01,1.012502502441406250e+03
-1.456028580665588379e+00,6.104252338409423828e-01,1.012555664062500000e+03
-2.525458335876464844e+00,6.990601420402526855e-01,1.012610229492187500e+03
-3.525779485702514648e+00,8.923971652984619141e-01,1.012679199218750000e+03
-4.424455642700195312e+00,1.085354447364807129e+00,1.012768127441406250e+03
-5.218307018280029297e+00,1.167157769203186035e+00,1.012871459960937500e+03
-5.890696525573730469e+00,1.090041875839233398e+00,1.012975097656250000e+03
