-4.356861591339111328e+00,-1.568540453910827637e+00,1.019213195800781250e+03
-5.615785121917724609e+00,-1.854046463966369629e+00,1.019098449707031250e+03
-6.605409145355224609e+00,-2.392950296401977539e+00,1.018953735351562500e+03
-7.473450183868408203e+00,-3.202907085418701172e+00,1.018761230468750000e+03
-8.505402565002441406e+00,-4.473806858062744141e+00,1.018499267578125000e+03
-9.672719001770019531e+00,-6.438151359558105469e+00,1.018122131347656250e+03
-1.051672363281250000e+01,-8.873498916625976562e+00,1.017573425292968750e+03
-1.040620899200439453e+01,-1.102166652679443359e+01,1.016837707519531250e+03
-9.129997253417968750e+00,-1.215376186370849609e+01,1.015967773437500000e+03
-7.080032348632812500e+00,-1.213353347778320312e+01,1.015055908203125000e+03
-4.897731304168701172e+00,-1.136923408508300781e+01,1.014177856445312500e+03
-2.972976922988891602e+00,-1.035820579528808594e+01,1.013368469238281250e+03
-1.345074772834777832e+00,-9.374073982238769531e+00,1.012631225585937500e+03
7.959224283695220947e-02,-8.477179527282714844e+00,1.011960510253906250e+03
1.283934354782104492e+00,-7.652184486389160156e+00,1.011350585937500000e+03
2.148890495300292969e+00,-6.910886287689208984e+00,1.010797912597656250e+03
2.555924415588378906e+00,-6.330412387847900391e+00,1.010294738769531250e+03
2.512195110321044922e+00,-6.059776306152343750e+00,1.009825439453125000e+03
2.090944051742553711e+00,-6.279514789581298828e+00,1.009358825683593750e+03
1.386386632919311523e+00,-7.096970081329345703e+00,1.008850463867187500e+03
4.883284866809844971e-01,-8.457615852355957031e+00,1.008251220703125000e+03
-4.890080690383911133e-01,-1.013907718658447266e+01,1.007523803710937500e+03
-1.420608043670654297e+00,-1.182221794128417969e+01,1.006652893066406250e+03
-2.211482286453247070e+00,-1.322364425659179688e+01,1.005651062011718750e+03
-2.887096166610717773e+00,-1.419005489349365234e+01,1.004548156738281250e+03
-3.529760599136352539e+00,-1.467149353027343750e+01,1.003381958007812500e+03
-4.192279815673828125e+00,-1.464895915985107422e+01,1.002191345214843750e+03
-4.832748413085937500e+00,-1.412690162658691406e+01,1.001018249511718750e+03
-5.344729900360107422e+00,-1.319869327545166016e+01,9.999019165039062500e+02
-5.683677196502685547e+00,-1.206497669219970703e+01,9.988701171875000000e+02
-5.896831989288330078e+00,-1.093856048583984375e+01,9.979301147460937500e+02
-6.124328613281250000e+00,-9.897991180419921875e+00,9.970751342773437500e+02
-6.538038253784179688e+00,-8.840891838073730469e+00,9.962994384765625000e+02
-7.268649578094482422e+00,-7.599176406860351562e+00,9.956129760742187500e+02
-8.366276741027832031e+00,-6.112338542938232422e+00,9.950379028320312500e+02
-9.728999137878417969e+00,-4.514089107513427734e+00,9.945945434570312500e+02
-1.113646888732910156e+01,-3.047106027603149414e+00,9.942830810546875000e+02
-1.240225219726562500e+01,-1.957983255386352539e+00,9.940832519531250000e+02
-1.346343421936035156e+01,-1.471366167068481445e+00,9.939534301757812500e+02
-1.431797599792480469e+01,-1.624824166297912598e+00,9.938347167968750000e+02
-1.490092372894287109e+01,-2.079816579818725586e+00,9.936781005859375000e+02
-1.513939571380615234e+01,-2.214683055877685547e+00,9.934812011718750000e+02
-1.505937576293945312e+01,-1.532532811164855957e+00,9.933005371093750000e+02
-1.479069137573242188e+01,-2.491933293640613556e-03,9.932191772460937500e+02
-1.447615051269531250e+01,1.931384205818176270e+00,9.933001098632812500e+02
-1.414473724365234375e+01,3.605236530303955078e+00,9.935512084960937500e+02
-1.373150444030761719e+01,4.546436786651611328e+00,9.939215087890625000e+02
-1.315203189849853516e+01,4.766347408294677734e+00,9.943367919921875000e+02
-1.239048957824707031e+01,4.632678031921386719e+00,9.947470703125000000e+02
-1.152966594696044922e+01,4.526692867279052734e+00,9.951410522460937500e+02
-1.072541713714599609e+01,4.540947914123535156e+00,9.955346679687500000e+02
-1.010328578948974609e+01,4.475210666656494141e+00,9.959328002929687500e+02
-9.692340850830078125e+00,4.128755092620849609e+00,9.963165283203125000e+02
-9.432791709899902344e+00,3.459595203399658203e+00,9.966555175781250000e+02
-9.227849006652832031e+00,2.579795122146606445e+00,9.969232177734375000e+02
-8.992880821228027344e+00,1.629645228385925293e+00,9.971087036132812500e+02
-8.673602104187011719e+00,7.107068300247192383e-01,9.972099609375000000e+02
-8.257514953613281250e+00,-7.677870243787765503e-02,9.972339477539062500e+02
-7.758393287658691406e+00,-6.472523212432861328e-01,9.971964111328125000e+02
-7.191265583038330078e+00,-9.634577631950378418e-01,9.971195678710937500e+02
-6.567600250244140625e+00,-1.077774167060852051e+00,9.970259399414062500e+02
-5.893957614898681641e+00,-1.089714407920837402e+00,9.969286499023437500e+02
-5.174776554107666016e+00,-1.072504997253417969e+00,9.968327026367187500e+02
-4.417202472686767578e+00,-1.052336573600769043e+00,9.967382812500000000e+02
